,Integer,Float,String,Date
4452,2812,4780.52,OLsniLXmdz,2021-01-05 14:13:23
4453,2249,1366.56,WLvmOOvXdj,2020-11-12 15:51:41
4454,2871,4841.9,rRpMhsdUSI,2021-09-05 09:49:14
4455,6747,7477.28,RAqZJIGcKH,2022-10-13 12:01:50
4456,2866,6432.84,BwAMGJMJjM,2021-02-06 15:17:00
4457,6710,2201.25,WXJHpStqeX,2023-10-24 23:41:06
4458,5048,863.12,VfFAFHPuyw,2022-10-09 08:09:34
4459,7101,7390.35,pmPWenuuZu,2021-04-12 11:29:15
4460,605,3628.17,drQiiDCROr,2020-08-08 01:32:39
4461,4705,6434.0,vxCqsPbHGi,2023-07-22 15:06:11
4462,5270,4524.4,ioKDhKhmSk,2021-04-26 16:48:01
4463,5353,6506.53,UMcYpmEROI,2022-08-02 16:20:52
4464,2607,4915.99,UsZOTZadVe,2022-12-11 12:06:41
4465,7152,7345.39,jLtOtAOIeb,2023-08-11 06:28:04
4466,2621,5291.52,uLKMBCNTEe,2021-08-12 18:14:09
4467,508,6480.46,DIUBGbgCdX,2023-02-15 10:09:00
4468,5408,4205.5,ruWrZvdWkG,2022-05-07 02:24:27
4469,9331,6803.88,SAccdgijUG,2020-01-04 06:34:28
4470,860,3601.11,DBYUNaAGdR,2021-01-22 14:31:05
4471,842,3352.4,XMrkJkrTAj,2022-08-12 13:30:51
4472,6245,5341.86,IOgbZgBGiR,2020-12-13 01:30:40
4473,7881,1503.71,vzevipjjCf,2023-09-22 19:57:47
4474,692,6310.24,cWQLGMxhHe,2021-02-25 03:38:13
4475,2618,1084.16,pduOJRtHVN,2023-01-22 11:18:36
4476,7353,2499.75,QwwnlKnjJw,2023-09-21 18:25:11
4477,5657,3216.77,mhzmdXYEUk,2020-09-30 19:39:16
4478,9519,2235.68,VYJvLkpNkK,2021-02-19 03:25:20
4479,4615,4823.73,NyGzIDMNuo,2021-08-15 11:34:10
4480,8354,5938.83,ZmbMURPRKK,2022-06-27 04:39:30
4481,5116,4324.49,GctCavIaJA,2023-02-26 03:18:49
4482,3526,7776.37,oNOvJaVUwk,2022-11-13 15:07:04
4483,8461,1058.86,dAGOfYuGGY,2022-12-10 19:40:47
4484,4359,6632.1,clqnEJpVri,2023-05-17 14:29:03
4485,6408,3705.12,iJWBOUmFcQ,2022-06-17 09:15:06
4486,7988,6004.43,MgyLFpSWWR,2023-07-10 03:08:51
4487,6485,1674.07,UqrflngVfV,2023-04-16 09:59:37
4488,3870,7182.48,yYZUFmDDtn,2021-07-29 18:13:59
4489,3238,2255.76,qyndJvmryp,2021-03-13 02:08:16
4490,3655,3871.3,DsvlzEKXeJ,2023-09-06 23:32:05
4491,2147,4700.88,UekAxTARYv,2023-08-31 06:36:57
4492,5282,4667.62,RLsvAsqHds,2021-02-20 18:13:53
4493,7288,2540.19,ytBkcpFPWZ,2021-09-08 14:13:43
4494,2732,4684.93,VYLDZiKzAw,2022-02-02 14:32:47
4495,3524,5638.0,pnWSDrckSy,2021-03-24 20:59:47
4496,1348,3225.38,AzGPAbBBWu,2020-07-31 04:26:37
4497,6920,5659.16,gNpsZQoWoD,2021-04-29 06:43:05
4498,2501,1220.02,PXdxvhywmg,2020-05-15 08:25:34
4499,5513,8639.67,wLoNzpoVRl,2020-07-01 10:40:13
4500,4483,7791.66,lzBUnPJDmT,2022-03-13 05:09:34
4501,5670,6253.75,cqqFcniZAb,2023-06-08 10:04:44
4502,3268,6021.76,JNocnXORub,2021-01-16 09:45:08
4503,2585,6276.5,RnAReFPsdg,2020-05-09 09:54:46
4504,7246,4753.33,TkHGtSpgsA,2021-03-01 06:22:52
4505,7197,8160.44,cYwNWOEtqt,2022-12-18 20:48:31
4506,8380,1555.52,bhIPgQyTFo,2022-04-30 09:59:34
4507,4140,6656.53,kRAlVdsNYM,2021-05-10 09:06:19
4508,2661,2142.8,oROBxpRsxa,2021-05-03 01:51:34
4509,150,6498.72,WZdXZNzchY,2023-04-07 11:21:31
4510,1199,7443.43,vYOymQGLop,2020-02-10 13:03:12
4511,4935,7019.14,nSGoZZOsmu,2020-11-09 00:11:05
4512,6118,5895.81,aqXDfiosVj,2022-03-16 00:26:38
4513,4409,8022.29,pgctqKwfQM,2021-03-31 19:07:45
4514,2836,3635.7,zXfJZtWkCG,2022-03-13 16:43:13
4515,6590,3600.67,EfhoRBTqgD,2021-07-16 06:49:30
4516,1681,8003.59,lyGqWIGJzd,2022-05-16 12:27:32
4517,3973,5962.78,VfGTxQYTjt,2020-03-10 21:35:42
4518,5971,3754.72,DvyNZWPNRl,2020-04-02 19:32:08
4519,3224,2885.42,cNKZfhFxll,2020-04-19 23:51:03
4520,1642,7018.16,jKqTksnHza,2021-03-24 16:15:40
4521,4303,3054.98,MxEvHZvPvT,2023-02-04 01:28:58
4522,1462,5620.21,ImwaaTCEZk,2022-03-24 22:32:11
4523,6570,3944.28,szxOtQkiGc,2023-11-19 17:19:43
4524,6794,6157.52,nmahaiihDY,2020-12-30 23:18:22
4525,8888,4179.67,BVPTSTyLBK,2020-05-22 16:41:24
4526,1985,8599.2,cbvpJuXznn,2021-10-11 05:54:28
4527,5974,6085.06,cuvbvKcFoo,2020-02-27 02:40:10
4528,5708,1220.29,tenGDhNYbn,2020-08-27 20:30:34
4529,2132,6922.04,FdHIibUOeE,2021-09-15 06:33:29
4530,9104,4158.44,cMJCqAVxko,2023-12-15 10:26:01
4531,1814,7648.22,WPknQMghkI,2022-08-26 08:49:01
4532,6406,3657.27,WcHdoIzhQE,2020-10-17 12:49:58
4533,5912,6791.14,IbSxiirKez,2021-09-10 16:55:33
4534,6562,5601.65,csTaNvLFNt,2021-07-31 14:09:52
4535,3727,4687.28,BQiHDscuAO,2021-11-05 00:36:16
4536,7996,5269.36,LwhtZbQlLt,2023-10-25 23:51:11
4537,1417,2885.14,FwjQSBTqkV,2021-03-10 05:25:20
4538,465,5888.7,QrgVaDGlLw,2023-03-22 14:27:17
4539,4437,6809.27,XdAVxqcVOA,2020-01-13 06:42:33
4540,4682,1070.32,oqUbSeDyVP,2022-12-19 01:57:40
4541,2425,3106.89,FvbStfHJOB,2022-02-13 23:06:53
4542,5559,3725.56,yTipmCGGWi,2021-08-15 06:25:02
4543,2579,4665.29,oDxwuGGwlm,2022-12-02 13:49:34
4544,9712,3478.68,ywFaQGCZgI,2021-06-16 22:15:25
4545,2675,2743.14,rNjEfRkOKH,2020-04-18 05:04:34
4546,1368,8780.05,AlTrVZMIuV,2022-05-03 01:33:04
4547,1169,3969.91,xvaSexELXN,2022-06-12 16:46:53
4548,7308,1084.75,rfXvdSFHTT,2022-11-16 15:05:54
4549,8301,5807.24,qnJuiIZTCT,2020-04-07 10:07:59
4550,1586,8389.7,nBRGDfyawS,2023-06-08 05:15:21
4551,1576,6932.38,fcpIHkCRSR,2023-10-02 06:19:41
4552,4904,5874.24,kRrODczHbp,2020-04-05 06:47:33
4553,5640,4491.87,fJGbwlsBTJ,2023-11-10 04:52:56
4554,7256,7613.51,vtXpYJPzLg,2020-02-19 06:40:01
4555,7434,4265.01,kZoUyzvJsN,2020-01-02 12:03:04
4556,3227,1156.2,ZKplpGESJF,2023-04-05 12:44:30
4557,6063,3754.9,TUBmtYubov,2023-10-31 17:17:04
4558,8053,5577.73,JcQWgEiuYY,2022-04-03 07:39:45
4559,9623,6267.5,NlpYiCuEOH,2020-03-03 18:42:36
4560,6799,3361.04,zJumSwaajM,2020-07-22 01:53:00
4561,4838,6145.4,oMFeKDYXWW,2020-11-14 06:47:49
4562,6750,1982.75,PvbZlkaFAx,2021-08-13 10:37:11
4563,5915,2546.96,ElcdHgjTsI,2021-12-22 04:41:54
4564,370,4032.67,tcPMmigSNT,2021-10-18 00:38:57
4565,5407,5168.79,BhFlnETUNV,2022-01-17 04:11:41
4566,7921,2952.22,tWzedeXltT,2021-12-31 03:17:16
4567,8186,7018.16,XmJKBlEcdU,2023-10-13 09:32:17
4568,5685,2180.11,QlGEuLVoAZ,2021-11-12 08:27:24
4569,6254,7536.44,GTJsTpqxAA,2021-01-11 05:39:33
4570,1941,4301.19,eXFvfNRecb,2023-12-21 14:51:15
4571,7636,3385.38,iULCnEUBLQ,2022-09-13 08:40:26
4572,7484,3527.85,GIwWsBYkep,2023-09-28 20:38:41
4573,8473,6787.9,xhqLapeyOI,2021-12-27 23:00:09
4574,4299,7289.86,sAFWPDIGqr,2022-06-26 11:27:35
4575,3112,5530.26,wNtEKBdoti,2021-05-27 08:21:18
4576,1920,6119.03,KZcCOVQSwn,2021-04-30 10:11:43
4577,5279,6843.04,YyquoWhChI,2022-07-05 11:11:25
4578,8974,3327.8,BdwBjbEUfw,2021-01-01 16:14:47
4579,1777,7978.13,SGkApeaCMG,2021-09-16 15:22:43
4580,6088,5177.59,tQYkuIQOqr,2023-12-03 07:35:02
4581,4597,7903.62,HiUnNUWXYj,2021-08-31 20:54:27
4582,5257,5368.15,JPwyIWAupu,2020-08-04 00:36:29
4583,5153,5508.22,nFMsGAksTp,2020-06-29 03:27:51
4584,5195,7616.92,MCQasVXGvB,2022-09-04 05:12:30
4585,6822,4408.89,iPYwWcbdBg,2023-06-23 08:26:59
4586,3921,1957.63,ofnDeHjgWf,2020-04-01 05:51:39
4587,6733,5116.11,UQPknQMHgs,2021-08-16 15:11:27
4588,5079,6230.71,oNuteIDGgN,2020-05-26 10:46:51
4589,4251,5828.58,xHeTwwmGMw,2022-10-31 10:26:15
4590,7054,3493.86,vjVAdELvnh,2022-12-05 23:09:48
4591,6510,4283.49,ImsAAwDUBi,2023-02-27 02:09:38
4592,5839,4553.17,heUtqBXWnk,2023-01-12 14:11:17
4593,4833,5865.87,rYKjGeFoYK,2021-06-17 13:27:51
4594,4394,8653.48,apgJAkhaTm,2020-07-11 13:18:17
4595,8137,6108.91,XaImOgJfzF,2020-03-17 21:01:24
4596,6780,6397.84,huQBuBrnyX,2020-07-12 19:44:09
4597,3560,6795.02,JcKglHllkj,2023-01-12 23:29:45
4598,5710,1541.04,EorOTynpdH,2021-05-16 15:52:47
4599,9255,5499.56,EjGcnGQAZk,2022-09-03 13:32:58
4600,3105,7167.33,cBaJVGtvYr,2020-06-15 23:00:39
4601,828,9865.6,PqQmGfaHks,2022-08-12 12:42:46
4602,8069,7732.85,wEmaqIFVrY,2020-01-03 03:21:13
4603,7983,2985.54,ysRYkhAMtD,2021-05-17 20:55:09
4604,4378,7045.86,wiDCCBLfGo,2023-12-12 02:47:14
4605,7935,7017.1,IDfYPsQpNk,2022-10-18 13:08:05
4606,3679,5035.07,fMInbRVkzo,2022-08-06 18:34:39
4607,6990,6195.04,yqnbUFnxso,2022-11-03 13:25:08
4608,7616,944.47,rSySEzDeLT,2023-08-15 14:37:16
4609,7663,3323.42,acBJBzJCcx,2020-03-31 14:10:11
4610,8215,3273.32,RguhATUAUo,2021-05-22 19:10:00
4611,6687,5341.51,tDoqfgBfnc,2021-04-17 02:55:15
4612,2031,3862.77,IZJWsUYZHt,2022-10-03 09:18:41
4613,5937,3284.48,ZpkbsUkbtP,2021-05-18 10:03:27
4614,1350,4910.18,YrqZGmpmHn,2023-08-05 12:52:39
4615,9751,2267.41,NTqhAWVcDd,2020-02-20 05:48:53
4616,2250,7265.98,MeFCUeJdzy,2020-07-22 22:38:39
4617,5579,2884.07,fqtECTuPVm,2022-07-11 22:33:24
4618,6173,8735.79,YluzXLGTjF,2020-01-27 09:09:11
4619,4885,1521.09,AIhftOatUu,2020-04-01 09:21:56
4620,4422,2900.57,mzpXdzNvUL,2022-08-10 19:42:26
4621,5960,1339.9,yzAVUSmdMZ,2021-08-04 18:47:48
4622,4766,6339.66,OPiiTlSWwl,2020-10-01 13:32:01
4623,7982,1201.85,CvGqAabADZ,2020-06-21 09:28:30
4624,3832,4583.12,STpcWLNLMK,2023-09-22 23:16:11
4625,710,1023.14,CDnxIuyDNp,2022-02-19 20:58:40
4626,6264,563.7,AmuVHtYYnR,2022-04-06 12:32:27
4627,9443,1002.5,QVYfjtooxG,2023-10-09 11:27:01
4628,6176,2434.12,tbfJMmkkZH,2023-09-27 15:20:49
4629,8964,3880.09,BcafjXLSlA,2023-04-18 21:17:12
4630,3904,6034.56,RPpSEoBodu,2023-10-07 19:06:11
4631,6405,5620.88,sMeYpkpnxH,2022-10-14 04:08:01
4632,4168,4932.49,eXVEvZrZaU,2022-05-30 12:23:14
4633,6173,4388.49,dcmZeqkwOx,2021-05-13 05:03:33
4634,7974,1143.64,eGgwKhqxrm,2021-11-28 12:54:08
4635,2063,5481.57,HyTpKULDkd,2020-06-18 04:49:40
4636,4413,2685.56,wAEWevNqNf,2022-01-29 04:41:05
4637,7971,3526.56,RraHQQXSjG,2020-08-22 23:58:18
4638,5614,7111.43,RwafbmlWkn,2023-04-08 01:19:38
4639,2935,4127.9,FmgvPNsdGe,2020-12-26 17:52:21
4640,7330,2699.81,OwSeFdAStF,2023-01-08 08:35:11
4641,4494,5504.52,qlfbwsQpvW,2023-03-02 12:57:01
4642,3565,9158.7,jtDKYPVmFj,2021-12-29 18:51:20
4643,5972,5539.7,RdqgAgOHeP,2023-02-14 19:58:33
4644,8729,7874.13,dZgJMIOsTV,2022-05-08 21:17:40
4645,8324,6457.08,efcafoztBp,2022-05-02 16:00:11
4646,2088,3789.79,oNGpopIwIY,2020-08-12 02:05:42
4647,9670,758.77,YkefxSjDUM,2020-09-15 19:46:16
4648,8085,1596.85,VuhfjGLrCZ,2020-11-14 19:11:04
4649,678,7267.54,ZGpmMCWuLZ,2022-06-11 15:28:20
4650,2398,5640.67,wBielGsLTr,2023-07-07 04:04:16
4651,1143,5161.83,stSQtAgnyF,2023-12-04 04:05:16
4652,501,6422.28,sjAiNjyFfd,2022-03-02 21:51:03
4653,7165,6961.84,EaBspExDkw,2022-08-09 13:40:12
4654,7253,4384.61,EYwwahJvIJ,2022-03-28 01:11:53
4655,4348,7996.24,UmeymCuXIO,2020-03-05 05:11:36
4656,4786,3135.32,yxJvbQpnSB,2021-08-27 18:06:21
4657,3700,4676.62,HvYrjluPmf,2021-12-11 00:04:39
4658,6935,3530.86,kSqSpeaatx,2020-03-09 12:17:51
4659,2670,6447.9,csfoLHkauB,2020-06-16 17:17:02
4660,5259,4339.01,CPvVckTjkR,2023-10-01 03:23:43
4661,8698,4551.29,bYQjkemzuF,2020-06-06 07:00:46
4662,4431,432.36,uIaxtTxZHO,2021-02-07 18:41:04
4663,6421,8717.75,JxPvlSnAIG,2022-03-15 23:21:30
4664,7699,3050.3,VaYxwGPMFc,2021-04-25 06:23:28
4665,880,3034.42,PspQHvfkmc,2021-01-01 13:00:34
4666,6129,1360.01,rgFsIUHlBS,2022-08-07 04:34:07
4667,6177,8799.24,JjeYXvPtpM,2021-06-08 16:52:38
4668,4610,4187.94,zMZxaOdPlx,2021-12-12 15:04:17
4669,2616,8797.13,rfAdPMIqvM,2021-01-25 09:54:44
4670,1786,2150.13,nEFraXNUoQ,2022-05-07 23:13:53
4671,5563,5617.53,BXOUdIdiXA,2023-04-17 17:08:12
4672,7046,2026.8,ZQcwxZvhIS,2021-09-29 18:35:25
4673,5903,8419.61,bHExMpELCf,2023-08-31 17:35:34
4674,8085,5474.91,hTWAbQWgPS,2021-08-30 02:09:22
4675,5291,2108.81,iRCHHuTSrZ,2023-12-17 23:05:30
4676,8542,7625.9,VrdTQvPLBZ,2021-12-30 12:04:34
4677,5981,7463.74,jSUYnmwcnG,2021-12-11 04:13:58
4678,9302,7397.79,ZHAyNMoYxq,2023-04-10 14:03:06
4679,5214,9053.62,yBIdTUkUXe,2021-03-21 01:43:23
4680,1641,3941.73,pLCashDyXw,2022-03-27 23:48:51
4681,5741,6835.15,XTHeLuUYxU,2021-04-15 16:37:02
4682,5949,1247.6,MssxtbbYyT,2023-02-04 09:31:14
4683,7979,5401.78,NCBAoobAHo,2023-03-08 01:57:32
4684,9075,7506.43,dFiuaPuHVp,2020-10-04 03:32:11
4685,1448,6671.66,wBdYCwTvSE,2022-09-26 19:23:11
4686,1753,8008.82,jbkFcUHXMj,2020-03-10 11:34:20
4687,5380,4451.65,KAgpozrsec,2022-04-01 07:22:26
4688,8786,3600.73,vGHeYvKrdu,2022-06-18 13:11:09
4689,6057,3172.92,UNqEtwGeVs,2021-05-15 22:34:21
4690,5009,916.33,SMiqWJCfZd,2020-08-04 14:25:51
4691,3491,8265.25,vEtBIvlXJQ,2023-02-19 12:52:22
4692,4888,5938.21,rvobDWeYtU,2020-09-15 18:18:58
4693,1891,7526.97,OBvBrEOXOl,2022-05-02 10:30:01
4694,5923,4013.25,nlHDLmwbhs,2023-05-24 07:41:21
4695,2933,2435.78,kqyVOAuioZ,2023-01-07 02:40:55
4696,6326,2014.85,NKQYuwnDeU,2021-04-01 20:21:27
4697,5884,5391.12,IhXJIRsAJH,2022-03-17 14:06:04
4698,6278,6415.61,PnXDYNUcYN,2022-09-08 09:21:28
4699,3608,4537.06,JMKCcUNcDr,2023-08-27 22:16:42
4700,7885,6900.46,EbpLyVmmNl,2022-06-07 11:01:59
4701,2545,5502.73,yhVgXqdOHe,2023-12-05 14:34:07
4702,8817,7299.5,WZgSKpGTQa,2022-05-12 13:23:50
4703,8116,7488.78,RiooazSRAj,2021-05-10 15:19:39
4704,4801,1053.47,xcHGNCVMBl,2023-06-20 17:42:49
4705,1746,8269.38,PFkMFUoOGS,2021-11-11 03:53:15
4706,2720,5012.36,lYQXHSlHGm,2022-12-25 06:42:05
4707,8851,7282.37,jmpOgtOvdN,2020-02-05 12:59:24
4708,2593,5735.64,VSUxGhOoQE,2022-10-01 05:28:11
4709,4712,1148.21,aHiGksoVyW,2020-06-12 22:36:04
4710,5325,1269.28,JkZjvTCDCy,2020-04-11 14:20:29
4711,3445,1878.66,zagPhPkiDz,2023-04-10 15:58:22
4712,5383,4456.56,nOMBCAbixG,2023-04-22 20:46:47
4713,4753,5368.18,SfTjCLOoMm,2020-04-01 03:47:40
4714,7918,5710.83,erzzRjEwrY,2020-01-15 09:33:34
4715,6924,7697.7,iweQDoXMtY,2020-07-14 12:40:42
4716,8022,9134.13,hcNdjkcAog,2021-11-15 02:39:02
4717,1116,3236.89,SCSRwHPMZU,2021-10-25 23:08:21
4718,7019,5835.23,nxioNPQpgA,2021-07-03 05:34:30
4719,7109,4388.63,XEzPNruZSV,2023-11-12 10:37:14
4720,9454,8394.85,cFIILZnhkF,2022-08-14 08:32:35
4721,1572,5082.22,oWDaQYmOFo,2021-06-26 09:49:56
4722,6399,2652.81,PmqckHHBco,2022-02-03 14:19:37
4723,4802,1161.48,DlrhGPSbkO,2023-02-24 23:41:17
4724,8658,7034.49,dnCaLYgAsA,2022-05-23 14:15:51
4725,918,6336.61,KqTfHJpiBQ,2021-10-08 00:35:27
4726,5816,3094.97,XBpEGdkugF,2022-08-05 12:06:59
4727,1957,2535.06,gFhoHXstZQ,2021-01-11 02:56:20
4728,4720,5931.73,mhCHFUKgHJ,2022-10-02 18:33:09
4729,4550,1437.62,sFWqldGBOy,2021-05-10 10:36:51
4730,2999,6169.45,XahNRnUdwT,2022-06-26 06:22:29
4731,4698,3303.48,iQqgjwOWRL,2021-12-10 18:19:40
4732,2018,6056.88,zfMfiXwOwm,2022-05-31 05:26:54
4733,6024,5217.62,wWSXguXuQY,2023-08-25 17:51:09
4734,7518,1108.98,qttjyTpgJP,2020-08-12 04:28:04
4735,8735,8253.01,lOYavSdbSH,2020-06-03 19:07:56
4736,1454,6536.17,pTkrEwuXEg,2022-01-31 11:39:14
4737,5514,5457.13,ioQuxQCiGD,2021-11-04 03:07:28
4738,1130,3629.37,hUbJkaGrRL,2022-12-17 17:34:35
4739,6003,6329.18,hcSYdPWaJR,2021-09-15 14:58:07
4740,3950,9068.43,PXxdlJedze,2021-03-14 17:48:07
4741,3990,4550.86,bGynXNivcx,2020-12-17 11:11:26
4742,8639,4664.07,izhwNDwlYO,2023-04-21 14:32:31
4743,2979,1199.44,DiiKBQItVk,2020-02-13 11:37:33
4744,6077,4402.6,JwbeCElUZe,2021-08-25 03:27:13
4745,5140,1733.77,TnhoHtbkwy,2020-07-01 01:07:44
4746,2598,8557.47,iQaQfjwGwE,2020-06-23 12:28:39
4747,1461,8506.84,XdKQKGjZlY,2022-06-10 15:41:42
4748,5193,3398.12,grqxJgxaxn,2020-12-06 03:55:55
4749,2914,9331.71,IkLQHOTzrG,2023-05-02 10:27:19
4750,6357,7949.49,SHBOsHLAtu,2021-01-16 18:29:33
4751,2004,7606.05,FnKwEkULid,2020-09-07 04:51:37
4752,4700,5998.28,aTVZnPKbXZ,2020-01-10 17:27:19
4753,8685,175.62,VABNruXfSl,2020-08-08 14:53:44
4754,6177,6763.02,HDDBmAxRuL,2023-01-06 11:01:43
4755,1126,2209.9,RMhiDVqTtI,2020-06-30 03:36:40
4756,4399,6952.97,BKslveIIpX,2022-02-10 00:39:38
4757,3642,5058.24,SMXBpjWKBf,2023-10-31 03:23:14
4758,6255,6540.55,PToGqxAgDl,2023-09-03 08:08:55
4759,3877,7501.69,arJWMqTNWq,2023-02-19 22:57:57
4760,3213,3086.92,WiBXiRtsNS,2023-06-17 03:10:48
4761,3685,2464.72,UVaSXhbltp,2020-03-14 16:08:03
4762,9056,1893.47,KhRUwrAVwX,2023-07-21 02:54:41
4763,2429,4417.24,TjXejdQtEo,2021-11-15 23:09:44
4764,441,8971.15,sIzhQIYwCQ,2022-12-15 04:12:22
4765,686,986.95,iEHkAGaRMX,2021-08-19 00:40:14
4766,5418,124.97,jaFqrFGwGu,2022-04-24 14:51:29
4767,5589,2750.08,LuGwrRYeWp,2023-04-16 07:47:39
4768,5346,3050.21,njYmpnbDHq,2023-08-19 21:35:20
4769,2097,4176.46,QdWuJtTVOb,2022-01-15 08:54:01
4770,6125,2930.93,beBiUyxiRu,2020-10-18 01:58:29
4771,3278,9091.75,dAcibslcSL,2021-03-26 00:29:32
4772,6262,7737.71,iOrWFCYFob,2023-09-02 05:04:30
4773,2479,7429.78,QVAKcKCkDo,2023-11-23 20:25:05
4774,4365,7838.13,bRlPEEYjEi,2023-05-13 22:42:49
4775,7230,3351.11,BzUutXbRiJ,2021-12-23 06:55:03
4776,7399,3881.52,QSQkixEQoU,2020-05-17 08:13:47
4777,6620,272.0,oDLKlrJcZD,2023-07-29 05:39:37
4778,3344,2225.0,bcCSrCJcFo,2023-10-26 10:39:33
4779,816,4762.03,bGEzVFSxed,2020-08-02 11:58:24
4780,2171,636.42,bbADRHzTdi,2022-02-27 04:40:29
4781,3743,1876.43,zSRIaYLXzY,2021-10-26 17:23:28
4782,1841,4817.33,wRbJxjwDGC,2023-04-29 02:36:25
4783,731,3696.77,ANJAOAUyQM,2022-03-01 13:05:03
4784,4268,7383.53,VjNsmaquLo,2022-10-20 12:58:40
4785,6794,5920.54,slGoGExCkM,2020-02-03 21:25:43
4786,5827,5560.24,grdamnITtd,2022-05-14 05:11:53
4787,5974,4008.64,TuCcXUQXLI,2020-06-14 21:09:23
4788,8887,495.21,svVdgaTsLY,2023-09-23 01:45:12
4789,4817,2745.48,fScsTyBXRd,2022-04-10 13:15:22
4790,4375,6623.16,GCDCzjgehM,2021-09-30 05:35:58
4791,719,8391.26,IhPQFcZVTY,2020-03-24 10:34:02
4792,6715,4017.36,CxmrOxqYIg,2023-11-13 11:07:44
4793,6892,8070.95,kandBifbou,2023-05-01 21:46:48
4794,6483,7473.0,qKuYtvXbrb,2021-10-07 23:20:35
4795,8885,2793.33,KbAnKRWGlE,2022-03-18 23:06:06
4796,6806,2750.59,quuCLotVIb,2021-02-28 11:26:12
4797,5232,8825.95,BIuuRsxPwj,2020-04-17 14:08:18
4798,4083,9016.9,UVwRxXxcvr,2023-12-10 02:11:26
4799,7948,7138.43,aTOEARnCCv,2022-03-12 22:16:55
4800,2884,4978.77,uBiPqqQIij,2020-11-10 14:47:40
4801,6919,4226.95,aLlWyUtFWW,2020-11-18 12:44:50
4802,5837,2828.36,LDyJBTugQW,2023-12-18 09:11:34
4803,8292,6154.95,TKxemsnRXF,2023-01-19 04:08:47
4804,6622,8960.92,dKekUFVGJW,2022-08-18 15:46:51
4805,7748,6680.85,axPItnLgHU,2021-05-29 06:40:09
4806,7019,4170.87,DVzmjvLaom,2021-03-23 05:33:57
4807,6285,7024.36,DFUFFwNjgw,2023-10-10 17:06:19
4808,3481,6652.41,WNJUHxvwQl,2022-12-10 23:03:02
4809,3096,1265.78,YQlXtSABjD,2021-05-01 15:39:19
4810,2865,4378.39,WbjdTMWdze,2020-08-25 04:10:43
4811,3811,5242.42,cXRxaHTsnj,2020-08-08 01:36:57
4812,6054,7840.88,lybdJmajlH,2022-05-30 09:55:36
4813,978,1396.5,qXgaBCqsPW,2020-12-11 08:51:03
4814,5386,3979.7,AJhwVRIPWb,2022-09-09 02:49:42
4815,1246,3717.72,rMTAPuaoHI,2022-12-10 06:33:00
4816,4456,5179.79,QeqVaLchQk,2022-10-06 09:34:56
4817,8405,3028.81,JLEgdkwFRn,2021-08-08 22:58:05
4818,6839,5921.93,NPhKxbwGYM,2023-03-30 20:49:34
4819,6433,3654.94,kAAgKhWPCr,2023-03-05 04:29:46
4820,1505,3976.14,jZIRYOLUEE,2021-05-02 08:43:28
4821,8040,4996.93,RQuUsdBrfc,2021-07-06 13:17:09
4822,2865,7163.88,fTJZdcVMPd,2023-11-20 06:29:02
4823,6739,3951.68,wkZNmRYeGB,2020-08-07 22:35:42
4824,6178,9041.99,MwMQAHnwtn,2020-03-19 16:43:10
4825,8566,1995.35,NTJDLDfJPM,2020-10-30 11:43:38
4826,7426,9809.34,KJRyDXjewH,2020-04-07 11:41:07
4827,8413,3953.48,AUgQvJnYkG,2022-05-05 08:48:15
4828,1172,8587.77,gpESJsHidq,2020-11-14 03:39:29
4829,5434,7396.6,iFZqEmosnU,2020-04-27 08:21:50
4830,3998,7070.61,pIsgFIjXCI,2023-02-27 03:02:57
4831,3814,8660.1,inOeZihYay,2023-12-23 19:28:10
4832,7776,9931.05,viHLPbmAhN,2022-07-17 01:37:30
4833,7827,5402.85,BXYNSgjNqJ,2020-06-17 02:45:51
4834,4260,9599.31,zpyqCfXQQR,2020-12-24 13:00:54
4835,8073,6834.5,bQvFkQbIzM,2023-06-20 00:23:21
4836,5161,3587.56,ynVxEfXNAx,2021-11-22 01:03:27
4837,4234,6388.0,pQhHSkIwLr,2020-03-16 10:42:30
4838,9576,4894.66,uMkilhXezi,2023-09-06 00:49:00
4839,6670,5911.0,nPSshKGTRO,2021-02-28 20:27:41
4840,8875,9084.48,QwKgRZUJpI,2022-01-04 17:59:55
4841,8317,4911.38,FMIuBVHxiy,2022-07-12 05:51:50
4842,8600,5354.02,HueVstRIFS,2023-05-13 18:21:48
4843,4771,212.91,cnaNkPkuaQ,2020-10-19 19:57:36
4844,5617,3362.49,RdvtdmTrje,2023-06-24 13:17:53
4845,6973,1391.8,nKTRcrsgUp,2020-03-02 04:56:42
4846,2807,4361.55,AJuWKollrX,2023-04-25 12:23:05
4847,9604,910.05,erOElvopeH,2020-02-23 13:52:04
4848,8361,5253.51,hFLWoAdRCM,2020-11-23 01:52:32
4849,3562,8772.42,daKoDnILcT,2022-02-24 05:37:36
4850,1953,1127.91,DprLoFKGOE,2023-05-04 08:33:51
4851,5209,1817.01,NgVXmzRIiZ,2023-03-21 05:25:26
4852,3487,3551.82,QbNjkDslhz,2022-04-19 00:44:17
4853,4787,7232.83,EgphphdVyG,2020-03-11 16:24:33
4854,7789,7250.6,EwlFUJlCKm,2022-11-15 07:31:42
4855,6990,6039.03,nBzSTchnGt,2023-12-16 17:43:59
4856,7113,4032.91,ecVSSXKuys,2023-06-21 02:45:58
4857,5597,4692.44,XiEOTkYBXp,2022-12-13 14:36:20
